Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    141.67     0.00        1     0.00     0.00  Cudd_zddVarsFromBddVars
  0.00    141.67     0.00        1     0.00     0.03  Dar_LibAlloc
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibFree
  0.00    141.67     0.00        1     0.00     0.03  Dar_LibRead
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibReadNodes
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibReadOuts
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibReadPrios
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibSetup
  0.00    141.67     0.00        1     0.00     0.03  Dar_LibStart
  0.00    141.67     0.00        1     0.00     0.00  Dar_LibStop
  0.00    141.67     0.00        1     0.00     0.03  Dar_Truth4VarNPN
  0.00    141.67     0.00        1     0.00     0.00  Extra_FileNameGeneric
  0.00    141.67     0.00        1     0.00     0.00  Extra_FileSize
  0.00    141.67     0.00        1     0.00     0.00  Extra_UtilTildeExpand
  0.00    141.67     0.00        1     0.00     0.00  Extra_bddCountCubes
  0.00    141.67     0.00        1     0.00   137.78  Fxch_FastExtract
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManAlloc
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManComputeLevel
  0.00    141.67     0.00        1     0.00   107.83  Fxch_ManDivCreate
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManFree
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManGenerateLitHashKeys
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManMapLiteralsIntoCubes
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManSCHashTablesFree
  0.00    141.67     0.00        1     0.00     0.00  Fxch_ManSCHashTablesInit
  0.00    141.67     0.00        1     0.00     0.00  Fxch_SCHashTableCreate
  0.00    141.67     0.00        1     0.00     0.00  Fxch_SCHashTableDelete
  0.00    141.67     0.00        1     0.00     0.00  Glucose2_Init
  0.00    141.67     0.00        1     0.00     0.00  Glucose_End
  0.00    141.67     0.00        1     0.00     0.00  Glucose_Init
  0.00    141.67     0.00        1     0.00     0.00  Hop_ManAddMemory
  0.00    141.67     0.00        1     0.00     0.00  Hop_ManStart
  0.00    141.67     0.00        1     0.00     0.00  Hop_ManStartMemory
  0.00    141.67     0.00        1     0.00     0.00  Hop_ManStop
  0.00    141.67     0.00        1     0.00     0.00  Hop_ManStopMemory
  0.00    141.67     0.00        1     0.00     0.00  If_End
  0.00    141.67     0.00        1     0.00     0.00  If_Init
  0.00    141.67     0.00        1     0.00     0.00  If_LibBoxFree
  0.00    141.67     0.00        1     0.00     0.00  If_LibLutDup
  0.00    141.67     0.00        1     0.00     0.00  If_LibLutFree
  0.00    141.67     0.00        1     0.00     0.00  If_ManCleanCutData
  0.00    141.67     0.00        1     0.00     0.00  If_ManCleanNodeCopy
  0.00    141.67     0.00        1     0.00     0.00  If_ManCrossCut
  0.00    141.67     0.00        1     0.00     0.00  If_ManPerformMapping
  0.00    141.67     0.00        1     0.00     0.00  If_ManPerformMappingComb
  0.00    141.67     0.00        1     0.00     0.00  If_ManReverseOrder
  0.00    141.67     0.00        1     0.00     0.00  If_ManSetupCiCutSets
  0.00    141.67     0.00        1     0.00     0.00  If_ManSetupSetAll
  0.00    141.67     0.00        1     0.00     0.00  If_ManStart
  0.00    141.67     0.00        1     0.00     0.00  If_ManStop
  0.00    141.67     0.00        1     0.00     0.00  IoCommandRead
  0.00    141.67     0.00        1     0.00     0.00  Io_End
  0.00    141.67     0.00        1     0.00     0.00  Io_Init
  0.00    141.67     0.00        1     0.00     0.00  Io_Read
  0.00    141.67     0.00        1     0.00     0.01  Io_ReadAiger
  0.00    141.67     0.00        1     0.00     0.00  Io_ReadFileType
  0.00    141.67     0.00        1     0.00     0.00  Io_ReadNetlist
  0.00    141.67     0.00        1     0.00     0.00  Libs_End
  0.00    141.67     0.00        1     0.00     0.00  Libs_Init
  0.00    141.67     0.00        1     0.00     0.00  Load_End
  0.00    141.67     0.00        1     0.00     0.00  Load_Init
  0.00    141.67     0.00        1     0.00     0.00  Map_End
  0.00    141.67     0.00        1     0.00     0.00  Map_Init
  0.00    141.67     0.00        1     0.00     0.00  Map_SuperLibFree
  0.00    141.67     0.00        1     0.00     0.00  Mem_FlexStart
  0.00    141.67     0.00        1     0.00     0.00  Mem_FlexStop
  0.00    141.67     0.00        1     0.00     0.00  Mio_End
  0.00    141.67     0.00        1     0.00     0.00  Mio_Init
  0.00    141.67     0.00        1     0.00     0.00  Mio_LibraryDelete
  0.00    141.67     0.00        1     0.00     0.00  Mtr_FreeTree
  0.00    141.67     0.00        1     0.00     0.00  Mtr_InitGroupTree
  0.00    141.67     0.00        1     0.00     0.00  Mtr_InitTree
  0.00    141.67     0.00        1     0.00     0.00  Npn_ManClean
  0.00    141.67     0.00        1     0.00     0.00  Pla_End
  0.00    141.67     0.00        1     0.00     0.00  Pla_Init
  0.00    141.67     0.00        1     0.00     0.00  Rwt_ManGlobalStop
  0.00    141.67     0.00        1     0.00     0.00  Scl_End
  0.00    141.67     0.00        1     0.00     0.00  Scl_Init
  0.00    141.67     0.00        1     0.00     0.00  Sdm_ManQuit
  0.00    141.67     0.00        1     0.00     0.00  Super_End
  0.00    141.67     0.00        1     0.00     0.00  Super_Init
  0.00    141.67     0.00        1     0.00     0.00  Test_End
  0.00    141.67     0.00        1     0.00     0.00  Test_Init
  0.00    141.67     0.00        1     0.00     0.00  Wlc_End
  0.00    141.67     0.00        1     0.00     0.00  Wlc_Init
  0.00    141.67     0.00        1     0.00     0.00  Wln_End
  0.00    141.67     0.00        1     0.00     0.00  Wln_Init
  0.00    141.67     0.00        1     0.00     0.00  addMultiplicityGroups
  0.00    141.67     0.00        1     0.00     0.00  call_ends
  0.00    141.67     0.00        1     0.00     0.00  call_inits
  0.00    141.67     0.00        1     0.00     0.00  cuddResizeTableZdd
  0.00    141.67     0.00        1     0.00     0.00  cuddZddInitUniv
  0.00    141.67     0.00        1     0.00     0.00  open_libs
  0.00    141.67     0.00        1     0.00     0.00  temporaryLtlStore

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.01% of 141.67 seconds

index % time    self  children    called     name
[1]     99.8    0.01  141.40       4+341     <cycle 1 as a whole> [1]
                0.00  137.79     157             CmdCommandDispatch <cycle 1> [4]
                0.01    3.53       5             If_ManPerformMappingRound <cycle 1> [16]
                0.00    0.03       1             Abc_FrameInit <cycle 1> [56]
                0.00    0.03       1             Abc_NtkIf <cycle 1> [62]
                0.00    0.01       1             Io_ReadAiger <cycle 1> [71]
                0.00    0.00       1             Abc_NtkToIf <cycle 1> [96]
                0.00    0.00     153             Cmd_CommandExecute <cycle 1> [249]
                0.00    0.00      10             Abc_FrameGetGlobalFrame <cycle 1> [266]
                0.00    0.00       8             Extra_ProgressBarStart <cycle 1> [273]
                0.00    0.00       1             Abc_CommandRenode <cycle 1> [327]
                0.00    0.00       1             Abc_NtkRenode <cycle 1> [364]
                0.00    0.00       1             CmdCommandSource <cycle 1> [377]
                0.00    0.00       1             IoCommandRead <cycle 1> [428]
                0.00    0.00       1             Io_Read <cycle 1> [431]
                0.00    0.00       1             Io_ReadNetlist <cycle 1> [433]
                0.00    0.00       1             If_ManPerformMapping <cycle 1> [422]
                0.00    0.00       1             If_ManPerformMappingComb <cycle 1> [423]
-----------------------------------------------
                0.00  141.41       1/1           main [3]
[2]     99.8    0.00  141.41       1         Abc_RealMain [2]
                0.00   35.35       1/4           Abc_FrameGetGlobalFrame <cycle 1> [266]
                0.00   35.35       1/1           Abc_Stop [12]
                0.00   35.35       1/4           Cmd_CommandExecute <cycle 1> [249]
                0.00   35.35       1/1           Abc_UtilsSource [13]
                0.00    0.00       2/136         Extra_UtilGetopt [252]
                0.00    0.00       1/133         Extra_UtilGetoptReset [253]
                0.00    0.00       1/15          Abc_FrameIsBridgeMode [262]
                0.00    0.00       1/1           Abc_Print [368]
-----------------------------------------------
                                                 <spontaneous>
[3]     99.8    0.00  141.41                 main [3]
                0.00  141.41       1/1           Abc_RealMain [2]
-----------------------------------------------
                                 157             Cmd_CommandExecute <cycle 1> [249]
[4]     97.3    0.00  137.79     157         CmdCommandDispatch <cycle 1> [4]
                0.00  137.78       1/1           Abc_CommandFxch [5]
                0.00    0.01       1/1           Abc_CommandBdd [82]
                0.00    0.00     264/128128      st__lookup [124]
                0.00    0.00     264/264         Extra_CpuTimeDouble [243]
                0.00    0.00     132/132         cmdCheckShellEscape [254]
                0.00    0.00     112/112         CmdCommandAlias [255]
                0.00    0.00      14/14          CmdCommandSetVariable [264]
                0.00    0.00       2/76648       Abc_FrameIsFlagEnabled [134]
                0.00    0.00       1/1           Abc_CommandSop [328]
                                   1             Abc_CommandRenode <cycle 1> [327]
                                   1             IoCommandRead <cycle 1> [428]
                                   1             CmdCommandSource <cycle 1> [377]
-----------------------------------------------
                0.00  137.78       1/1           CmdCommandDispatch <cycle 1> [4]
[5]     97.3    0.00  137.78       1         Abc_CommandFxch [5]
                0.00  137.78       1/1           Abc_NtkFxchPerform [6]
                0.00    0.00       2/136         Extra_UtilGetopt [252]
                0.00    0.00       1/19          Abc_FrameReadNtk [261]
                0.00    0.00       1/133         Extra_UtilGetoptReset [253]
-----------------------------------------------
                0.00  137.78       1/1           Abc_CommandFxch [5]
[6]     97.3    0.00  137.78       1         Abc_NtkFxchPerform [6]
                0.00  137.78       1/1           Fxch_FastExtract [7]
                0.00    0.00       1/1           Abc_NtkFxInsert [94]
                0.00    0.00       1/1           Abc_NtkFxCheck [354]
                0.00    0.00       1/1           Abc_NtkFxRetrieve [355]
                0.00    0.00       1/2           Abc_NtkCheck [295]
-----------------------------------------------
                0.00  137.78       1/1           Abc_NtkFxchPerform [6]
[7]     97.3    0.00  137.78       1         Fxch_FastExtract [7]
                0.00  107.83       1/1           Fxch_ManDivCreate [11]
                0.00   29.37    1170/1170        Fxch_ManUpdate [14]
                0.37    0.00       1/1           Fxch_CubesUnGruping [28]
                0.21    0.00       1/1           Fxch_CubesGruping [36]
                0.00    0.00       6/6           Abc_Print [278]
                0.00    0.00       2/2           Fxch_ManPrintStats [311]
                0.00    0.00       1/1           Fxch_ManAlloc [397]
                0.00    0.00       1/1           Fxch_ManMapLiteralsIntoCubes [401]
                0.00    0.00       1/1           Fxch_ManComputeLevel [398]
                0.00    0.00       1/1           Fxch_ManGenerateLitHashKeys [400]
                0.00    0.00       1/1           Fxch_ManSCHashTablesInit [403]
                0.00    0.00       1/1           Fxch_ManSCHashTablesFree [402]
                0.00    0.00       1/1           Fxch_ManFree [399]
                0.00    0.00       1/2           Vec_WecRemoveEmpty [319]
-----------------------------------------------
                0.00   29.34    6576/30728       Fxch_ManUpdate [14]
                0.00  107.78   24152/30728       Fxch_ManDivCreate [11]
[8]     96.8    0.00  137.12   30728         Fxch_ManDivDoubleCube [8]
                2.76  120.87  117283/117283      Fxch_SCHashTableInsert [10]
                0.29   13.20   24559/24559       Fxch_SCHashTableRemove [15]
-----------------------------------------------
               13.20    0.00 30716912/311959590     Fxch_SCHashTableRemove [15]
              120.87    0.00 281242678/311959590     Fxch_SCHashTableInsert [10]
[9]     94.6  134.07    0.00 311959590         Fxch_SCHashTableEntryCompare [9]
-----------------------------------------------
                2.76  120.87  117283/117283      Fxch_ManDivDoubleCube [8]
[10]    87.3    2.76  120.87  117283         Fxch_SCHashTableInsert [10]
              120.87    0.00 281242678/311959590     Fxch_SCHashTableEntryCompare [9]
                0.00    0.00    3580/37974       Fxch_DivAdd [86]
                0.00    0.00    5342/9118        Fxch_DivCreate [199]
-----------------------------------------------
                0.00  107.83       1/1           Fxch_FastExtract [7]
[11]    76.1    0.00  107.83       1         Fxch_ManDivCreate [11]
                0.00  107.78   24152/30728       Fxch_ManDivDoubleCube [8]
                0.05    0.01   24152/31030       Fxch_ManDivSingleCube [45]
-----------------------------------------------
                0.00   35.35       1/1           Abc_RealMain [2]
[12]    25.0    0.00   35.35       1         Abc_Stop [12]
                0.00   35.35       1/4           Abc_FrameGetGlobalFrame <cycle 1> [266]
                0.00    0.00       1/1           Abc_FrameEnd [335]
                0.00    0.00       1/1           Abc_FrameDeallocate [333]
-----------------------------------------------
                0.00   35.35       1/1           Abc_RealMain [2]
[13]    25.0    0.00   35.35       1         Abc_UtilsSource [13]
                0.00   35.35       1/4           Cmd_CommandExecute <cycle 1> [249]
                0.00    0.00       2/2           Extra_UtilFileSearch [310]
-----------------------------------------------
                0.00   29.37    1170/1170        Fxch_FastExtract [7]
[14]    20.7    0.00   29.37    1170         Fxch_ManUpdate [14]
                0.00   29.34    6576/30728       Fxch_ManDivDoubleCube [8]
                0.01    0.00    6878/31030       Fxch_ManDivSingleCube [45]
                0.01    0.00    1170/1170        Fxch_ManExtractDivFromCubePairs [79]
                0.00    0.00    1170/1170        Fxch_DivIsNotConstant1 [217]
                0.00    0.00    1170/1170        Fxch_ManCreateCube [218]
-----------------------------------------------
                0.29   13.20   24559/24559       Fxch_ManDivDoubleCube [8]
[15]     9.5    0.29   13.20   24559         Fxch_SCHashTableRemove [15]
               13.20    0.00 30716912/311959590     Fxch_SCHashTableEntryCompare [9]
                0.00    0.00    2582/13278       Fxch_DivRemove [93]
                0.00    0.00    3776/9118        Fxch_DivCreate [199]
-----------------------------------------------
                                   5             If_ManPerformMappingComb <cycle 1> [423]
[16]     2.5    0.01    3.53       5         If_ManPerformMappingRound <cycle 1> [16]
                0.10    3.43  133385/133385      If_ObjPerformMappingAnd [17]
                0.00    0.00  133385/187206      Extra_ProgressBarUpdate_int [117]
                0.00    0.00       5/8           Extra_ProgressBarStop [274]
                0.00    0.00       5/5           If_ManComputeRequired [282]
                                   5             Extra_ProgressBarStart <cycle 1> [273]
-----------------------------------------------
                0.10    3.43  133385/133385      If_ManPerformMappingRound <cycle 1> [16]
[17]     2.5    0.10    3.43  133385         If_ObjPerformMappingAnd [17]
                0.02    2.94 2260446/2260446     Abc_NtkRenodeEvalAig [18]
                0.17    0.05 2260446/2260446     If_CutComputeTruth [34]
